,Player,Tm,Age,Pos,G,Tgt,Rec,Ctch%,Yds,Y/R,TD,Y/Tgt,R/G,Y/G,Player-additional,Cmp,Att,P_Yds,P_TD,Year
1055,JaronBrown,ARI,24,WR,16,32.0,22,68.8%,229,10.4,2,7.2,1.4,14.3,BrowJa03,320.0,568.0,3808.0,21.0,2014
1056,JaronBrown,ARI,23,WR,16,17.0,11,64.7%,140,12.7,1,8.2,0.7,8.8,BrowJa03,363.0,574.0,4002.0,24.0,2013
1057,DanielBrown,NYJ,29,WR,12,2.0,2,100.0%,29,14.5,0,14.5,0.2,2.4,BrowDa04,357.0,603.0,3541.0,20.0,2021
1058,DanielBrown,NYJ,28,WR,16,2.0,2,100.0%,31,15.5,0,15.5,0.1,1.9,BrowDa04,292.0,499.0,2796.0,16.0,2020
1059,DanielBrown,NYJ,27,WR,16,11.0,7,63.6%,72,10.3,1,6.5,0.4,4.5,BrowDa04,323.0,521.0,3111.0,19.0,2019
1060,DanielBrown,CHI,25,WR,14,20.0,13,65.0%,129,9.9,0,6.5,0.9,9.2,BrowDa04,291.0,473.0,2811.0,13.0,2017
1061,DanielBrown,BAL,23,WR,6,11.0,6,54.5%,64,10.7,0,5.8,1.0,10.7,BrowDa04,426.0,676.0,4271.0,21.0,2015
1062,AntonioBrown,TAM,33,WR,7,62.0,42,67.7%,545,13.0,4,8.8,6.0,77.9,BrowAn04,492.0,731.0,5229.0,43.0,2021
1063,AntonioBrown,TAM,32,WR,8,62.0,45,72.6%,483,10.7,4,7.8,5.6,60.4,BrowAn04,410.0,626.0,4626.0,42.0,2020
1064,AntonioBrown,NWE,31,WR,1,8.0,4,50.0%,56,14.0,1,7.0,4.0,56.0,BrowAn04,378.0,620.0,3961.0,25.0,2019
1065,AntonioBrown,PIT,30,WR,15,168.0,104,61.9%,1297,12.5,15,7.7,6.9,86.5,BrowAn04,459.0,689.0,5008.0,35.0,2018
1066,AntonioBrown,PIT,29,WR,14,163.0,101,62.0%,1533,15.2,9,9.4,7.2,109.5,BrowAn04,384.0,590.0,4380.0,29.0,2017
1067,AntonioBrown,PIT,28,WR,15,154.0,106,68.8%,1284,12.1,12,8.3,7.1,85.6,BrowAn04,381.0,596.0,4202.0,33.0,2016
1068,AntonioBrown,PIT,27,WR,16,193.0,136,70.5%,1834,13.5,10,9.5,8.5,114.6,BrowAn04,391.0,590.0,4603.0,26.0,2015
1069,AntonioBrown,PIT,26,WR,16,181.0,129,71.3%,1698,13.2,13,9.4,8.1,106.1,BrowAn04,411.0,612.0,4825.0,33.0,2014
1070,AntonioBrown,PIT,25,WR,16,167.0,110,65.9%,1499,13.6,8,9.0,6.9,93.7,BrowAn04,377.0,586.0,4017.0,28.0,2013
1071,AJBrown,PHI,25,WR,17,145.0,88,60.7%,1496,17.0,11,10.3,5.2,88.0,BrowAJ00,350.0,536.0,4105.0,25.0,2022
1072,AJBrown,TEN,24,WR,13,105.0,63,60.0%,869,13.8,5,8.3,4.8,66.8,BrowAJ00,359.0,535.0,3418.0,22.0,2021
1073,AJBrown,TEN,23,WR,14,106.0,70,66.0%,1075,15.4,11,10.1,5.0,76.8,BrowAJ00,316.0,485.0,3653.0,33.0,2020
1074,AJBrown,TEN,22,WR,16,84.0,52,61.9%,1051,20.2,8,12.5,3.3,65.7,BrowAJ00,297.0,448.0,3582.0,29.0,2019
1075,KennyBritt,LAR,28,WR,15,111.0,68,61.3%,1002,14.7,5,9.0,4.5,66.8,BritKe00,312.0,536.0,2951.0,14.0,2016
1076,KennyBritt,LAR,27,WR,16,72.0,36,50.0%,681,18.9,3,9.5,2.3,42.6,BritKe00,273.0,473.0,2805.0,11.0,2015
1077,KennyBritt,LAR,26,WR,16,84.0,48,57.1%,748,15.6,3,8.9,3.0,46.8,BritKe00,327.0,515.0,3400.0,20.0,2014
1078,KennyBritt,TEN,25,WR,12,35.0,11,31.4%,96,8.7,0,2.7,0.9,8.0,BritKe00,328.0,533.0,3496.0,22.0,2013
1079,MilesBoykin,PIT,26,WR,16,3.0,2,66.7%,11,5.5,0,3.7,0.1,0.7,BoykMi00,364.0,571.0,3411.0,12.0,2022
1080,MilesBoykin,BAL,25,WR,8,1.0,1,100.0%,6,6.0,0,6.0,0.1,0.8,BoykMi00,396.0,611.0,3961.0,21.0,2021
1081,MilesBoykin,BAL,24,WR,16,33.0,19,57.6%,266,14.0,4,8.1,1.2,16.6,BoykMi00,257.0,406.0,2739.0,27.0,2020
1082,MilesBoykin,BAL,23,WR,16,22.0,13,59.1%,198,15.2,3,9.0,0.8,12.4,BoykMi00,289.0,440.0,3225.0,37.0,2019
1083,TylerBoyd,CIN,28,WR,16,82.0,58,70.7%,762,13.1,5,9.3,3.6,47.6,BoydTy00,418.0,610.0,4240.0,35.0,2022
1084,TylerBoyd,CIN,27,WR,16,94.0,67,71.3%,828,12.4,5,8.8,4.2,51.8,BoydTy00,384.0,555.0,4403.0,36.0,2021
1085,TylerBoyd,CIN,26,WR,15,110.0,79,71.8%,841,10.6,4,7.6,5.3,56.1,BoydTy00,372.0,581.0,3448.0,19.0,2020
1086,TylerBoyd,CIN,25,WR,16,148.0,90,60.8%,1046,11.6,5,7.1,5.6,65.4,BoydTy00,356.0,616.0,3652.0,18.0,2019
1087,TylerBoyd,CIN,24,WR,14,108.0,76,70.4%,1028,13.5,7,9.5,5.4,73.4,BoydTy00,331.0,542.0,3290.0,27.0,2018
1088,TylerBoyd,CIN,23,WR,10,32.0,22,68.8%,225,10.2,2,7.0,2.2,22.5,BoydTy00,304.0,510.0,3122.0,25.0,2017
1089,TylerBoyd,CIN,22,WR,16,81.0,54,66.7%,603,11.2,1,7.4,3.4,37.7,BoydTy00,364.0,563.0,3942.0,18.0,2016
1090,KendrickBourne,NWE,27,WR,16,48.0,35,72.9%,434,12.4,1,9.0,2.2,27.1,BourKe00,358.0,540.0,3536.0,19.0,2022
1091,KendrickBourne,NWE,26,WR,17,70.0,55,78.6%,800,14.5,5,11.4,3.2,47.1,BourKe00,364.0,535.0,3857.0,24.0,2021
1092,KendrickBourne,SFO,25,WR,15,74.0,49,66.2%,667,13.6,2,9.0,3.3,44.5,BourKe00,371.0,570.0,4033.0,25.0,2020
1093,KendrickBourne,SFO,24,WR,16,44.0,30,68.2%,358,11.9,5,8.1,1.9,22.4,BourKe00,331.0,478.0,3792.0,28.0,2019
1094,KendrickBourne,SFO,23,WR,16,66.0,42,63.6%,487,11.6,4,7.4,2.6,30.4,BourKe00,331.0,532.0,3867.0,26.0,2018
1095,KendrickBourne,SFO,22,WR,11,34.0,16,47.1%,257,16.1,0,7.6,1.5,23.4,BourKe00,362.0,607.0,3925.0,15.0,2017
1096,AnquanBoldin,DET,36,WR,16,95.0,67,70.5%,584,8.7,8,6.1,4.2,36.5,BoldAn00,388.0,594.0,4111.0,24.0,2016
1097,AnquanBoldin,SFO,35,WR,14,111.0,69,62.2%,789,11.4,4,7.1,4.9,56.4,BoldAn00,322.0,526.0,3316.0,16.0,2015
1098,AnquanBoldin,SFO,34,WR,16,130.0,83,63.8%,1062,12.8,5,8.2,5.2,66.4,BoldAn00,292.0,487.0,3063.0,20.0,2014
1099,AnquanBoldin,SFO,33,WR,16,129.0,85,65.9%,1179,13.9,7,9.1,5.3,73.7,BoldAn00,244.0,417.0,2979.0,21.0,2013
1100,CJBoard,TEN,29,WR,4,1.0,1,100.0%,6,6.0,0,6.0,0.3,1.5,BoarC.00,285.0,456.0,2914.0,16.0,2022
1101,CJBoard,NYG,28,WR,6,6.0,4,66.7%,51,12.8,0,8.5,0.7,8.5,BoarC.00,351.0,593.0,3196.0,15.0,2021
1102,CJBoard,NYG,27,WR,14,16.0,11,68.8%,101,9.2,0,6.3,0.8,7.2,BoarC.00,321.0,517.0,3026.0,12.0,2020
1103,CJBoard,JAX,26,WR,4,4.0,2,50.0%,31,15.5,0,7.8,0.5,7.8,BoarC.00,364.0,589.0,3760.0,24.0,2019
1104,BrentonBersin,CAR,27,WR,8,14.0,8,57.1%,128,16.0,0,9.1,1.0,16.0,BersBr00,293.0,501.0,3077.0,22.0,2017
1105,BrentonBersin,CAR,26,WR,10,6.0,2,33.3%,17,8.5,0,2.8,0.2,1.7,BersBr00,306.0,563.0,3685.0,21.0,2016
1106,BrentonBersin,CAR,25,WR,9,11.0,9,81.8%,119,13.2,0,10.8,1.0,13.2,BersBr00,300.0,501.0,3589.0,35.0,2015
1107,BrentonBersin,CAR,24,WR,15,20.0,13,65.0%,151,11.6,1,7.6,0.9,10.1,BersBr00,327.0,545.0,3511.0,23.0,2014
1108,BraxtonBerrios,NYJ,27,WR,17,32.0,18,56.3%,145,8.1,0,4.5,1.1,8.5,BerrBr00,357.0,627.0,3723.0,15.0,2022
1109,BraxtonBerrios,NYJ,26,WR,16,65.0,46,70.8%,431,9.4,2,6.6,2.9,26.9,BerrBr00,357.0,603.0,3541.0,20.0,2021
1110,BraxtonBerrios,NYJ,25,WR,16,55.0,37,67.3%,394,10.6,3,7.2,2.3,24.6,BerrBr00,292.0,499.0,2796.0,16.0,2020
1111,BraxtonBerrios,NYJ,24,WR,16,13.0,6,46.2%,115,19.2,0,8.8,0.4,7.2,BerrBr00,323.0,521.0,3111.0,19.0,2019
1112,TravisBenjamin,LAC,30,WR,5,16.0,6,37.5%,30,5.0,0,1.9,1.2,6.0,BenjTr00,394.0,597.0,4426.0,24.0,2019
1113,TravisBenjamin,LAC,29,WR,12,24.0,12,50.0%,186,15.5,1,7.8,1.0,15.5,BenjTr00,348.0,512.0,4089.0,32.0,2018
1114,TravisBenjamin,LAC,28,WR,16,62.0,34,54.8%,567,16.7,4,9.1,2.1,35.4,BenjTr00,366.0,583.0,4431.0,28.0,2017
1115,TravisBenjamin,LAC,27,WR,14,75.0,47,62.7%,677,14.4,4,9.0,3.4,48.4,BenjTr00,349.0,580.0,4198.0,33.0,2016
1116,TravisBenjamin,CLE,26,WR,16,125.0,68,54.4%,966,14.2,5,7.7,4.3,60.4,BenjTr00,371.0,609.0,3782.0,20.0,2015
1117,TravisBenjamin,CLE,25,WR,16,46.0,18,39.1%,314,17.4,3,6.8,1.1,19.6,BenjTr00,274.0,502.0,3465.0,12.0,2014
1118,TravisBenjamin,CLE,24,WR,8,13.0,5,38.5%,105,21.0,0,8.1,0.6,13.1,BenjTr00,379.0,681.0,4040.0,26.0,2013
1119,JoshBellamy,NYJ,30,WR,7,3.0,2,66.7%,20,10.0,0,6.7,0.3,2.9,BellJo02,323.0,521.0,3111.0,19.0,2019
1120,JoshBellamy,CHI,29,WR,16,25.0,14,56.0%,117,8.4,1,4.7,0.9,7.3,BellJo02,344.0,512.0,3564.0,28.0,2018
1121,JoshBellamy,CHI,28,WR,15,46.0,24,52.2%,376,15.7,1,8.2,1.6,25.1,BellJo02,291.0,473.0,2811.0,13.0,2017
1122,JoshBellamy,CHI,27,WR,16,38.0,19,50.0%,282,14.8,1,7.4,1.2,17.6,BellJo02,347.0,559.0,3969.0,19.0,2016
1123,JoshBellamy,CHI,26,WR,16,34.0,19,55.9%,224,11.8,2,6.6,1.2,14.0,BellJo02,334.0,523.0,3660.0,21.0,2015
1124,OdellBeckhamJr,CLE,28,WR,7,43.0,23,53.5%,319,13.9,3,7.4,3.3,45.6,BeckOd00,315.0,501.0,3539.0,27.0,2020
1125,OdellBeckhamJr,CLE,27,WR,16,133.0,74,55.6%,1035,14.0,4,7.8,4.6,64.7,BeckOd00,318.0,539.0,3554.0,22.0,2019
1126,OdellBeckhamJr,NYG,26,WR,12,124.0,77,62.1%,1052,13.7,6,8.5,6.4,87.7,BeckOd00,382.0,583.0,4047.0,23.0,2018
1127,OdellBeckhamJr,NYG,25,WR,4,41.0,25,61.0%,302,12.1,3,7.4,6.3,75.5,BeckOd00,373.0,608.0,3479.0,20.0,2017
1128,OdellBeckhamJr,NYG,24,WR,16,169.0,101,59.8%,1367,13.5,10,8.1,6.3,85.4,BeckOd00,377.0,598.0,3879.0,26.0,2016
1129,OdellBeckhamJr,NYG,23,WR,15,158.0,96,60.8%,1450,15.1,13,9.2,6.4,96.7,BeckOd00,392.0,623.0,4343.0,36.0,2015
1130,OdellBeckhamJr,NYG,22,WR,12,130.0,91,70.0%,1305,14.3,12,10.0,7.6,108.8,BeckOd00,383.0,607.0,4272.0,30.0,2014
1131,ColeBeasley,BUF,32,WR,16,112.0,82,73.2%,693,8.5,1,6.2,5.1,43.3,BeasCo00,415.0,655.0,4284.0,36.0,2021
1132,ColeBeasley,BUF,31,WR,15,107.0,82,76.6%,967,11.8,4,9.0,5.5,64.5,BeasCo00,410.0,596.0,4620.0,40.0,2020
1133,ColeBeasley,BUF,30,WR,15,106.0,67,63.2%,778,11.6,6,7.3,4.5,51.9,BeasCo00,299.0,513.0,3229.0,21.0,2019
1134,ColeBeasley,DAL,29,WR,16,87.0,65,74.7%,672,10.3,3,7.7,4.1,42.0,BeasCo00,356.0,527.0,3538.0,22.0,2018
1135,ColeBeasley,DAL,28,WR,15,63.0,36,57.1%,314,8.7,4,5.0,2.4,20.9,BeasCo00,309.0,493.0,3141.0,22.0,2017
1136,ColeBeasley,DAL,27,WR,16,98.0,75,76.5%,833,11.1,5,8.5,4.7,52.1,BeasCo00,325.0,483.0,3631.0,25.0,2016
1137,ColeBeasley,DAL,26,WR,16,75.0,52,69.3%,536,10.3,5,7.1,3.3,33.5,BeasCo00,334.0,528.0,3471.0,16.0,2015
1138,ColeBeasley,DAL,25,WR,16,49.0,37,75.5%,420,11.4,4,8.6,2.3,26.3,BeasCo00,328.0,476.0,3784.0,37.0,2014
1139,ColeBeasley,DAL,24,WR,14,54.0,39,72.2%,368,9.4,2,6.8,2.8,26.3,BeasCo00,375.0,586.0,3954.0,33.0,2013
1140,DougBaldwin,SEA,30,WR,13,73.0,50,68.5%,618,12.4,5,8.5,3.8,47.5,BaldDo00,280.0,427.0,3093.0,35.0,2018
1141,DougBaldwin,SEA,29,WR,16,116.0,75,64.7%,991,13.2,8,8.5,4.7,61.9,BaldDo00,340.0,555.0,3657.0,34.0,2017
1142,DougBaldwin,SEA,28,WR,16,125.0,94,75.2%,1128,12.0,7,9.0,5.9,70.5,BaldDo00,368.0,567.0,4124.0,23.0,2016
1143,DougBaldwin,SEA,27,WR,16,103.0,78,75.7%,1069,13.7,14,10.4,4.9,66.8,BaldDo00,333.0,489.0,3790.0,34.0,2015
1144,DougBaldwin,SEA,26,WR,16,98.0,66,67.3%,825,12.5,3,8.4,4.1,51.6,BaldDo00,287.0,454.0,3250.0,20.0,2014
1145,DougBaldwin,SEA,25,WR,16,72.0,50,69.4%,778,15.6,5,10.8,3.1,48.6,BaldDo00,267.0,420.0,3236.0,27.0,2013
1146,TavonAustin,JAX,31,WR,13,37.0,24,64.9%,213,8.9,1,5.8,1.8,16.4,AustTa00,361.0,604.0,3436.0,12.0,2021
1147,TavonAustin,GNB,30,WR,4,5.0,5,100.0%,20,4.0,0,4.0,1.3,5.0,AustTa00,372.0,526.0,4106.0,48.0,2020
1148,TavonAustin,DAL,29,WR,14,24.0,13,54.2%,177,13.6,1,7.4,0.9,12.6,AustTa00,388.0,597.0,4751.0,30.0,2019
1149,TavonAustin,DAL,28,WR,7,13.0,8,61.5%,140,17.5,2,10.8,1.1,20.0,AustTa00,356.0,527.0,3538.0,22.0,2018
1150,TavonAustin,LAR,27,WR,16,22.0,13,59.1%,47,3.6,0,2.1,0.8,2.9,AustTa00,320.0,518.0,3831.0,28.0,2017
1151,TavonAustin,LAR,26,WR,15,106.0,58,54.7%,509,8.8,3,4.8,3.9,33.9,AustTa00,312.0,536.0,2951.0,14.0,2016
1152,TavonAustin,LAR,25,WR,16,87.0,52,59.8%,473,9.1,5,5.4,3.3,29.6,AustTa00,273.0,473.0,2805.0,11.0,2015
1153,TavonAustin,LAR,24,WR,15,44.0,31,70.5%,242,7.8,0,5.5,2.1,16.1,AustTa00,327.0,515.0,3400.0,20.0,2014
1154,TavonAustin,LAR,23,WR,13,69.0,40,58.0%,418,10.5,4,6.1,3.1,32.2,AustTa00,301.0,506.0,3125.0,22.0,2013
1155,ChosenAnderson,CAR,28,WR,17,110.0,53,48.2%,519,9.8,5,4.7,3.1,30.5,AndeRo04,348.0,599.0,3239.0,14.0,2021
1156,ChosenAnderson,CAR,27,WR,16,136.0,95,69.9%,1096,11.5,3,8.1,5.9,68.5,AndeRo04,373.0,550.0,3888.0,16.0,2020
1157,ChosenAnderson,NYJ,26,WR,16,96.0,52,54.2%,779,15.0,5,8.1,3.3,48.7,AndeRo04,323.0,521.0,3111.0,19.0,2019
1158,ChosenAnderson,NYJ,25,WR,14,94.0,50,53.2%,752,15.0,6,8.0,3.6,53.7,AndeRo04,299.0,524.0,3165.0,18.0,2018
1159,ChosenAnderson,NYJ,24,WR,16,114.0,63,55.3%,941,14.9,7,8.3,3.9,58.8,AndeRo04,323.0,510.0,3182.0,19.0,2017
1160,ChosenAnderson,NYJ,23,WR,16,78.0,42,53.8%,587,14.0,2,7.5,2.6,36.7,AndeRo04,311.0,550.0,3466.0,16.0,2016
1161,DannyAmendola,HOU,36,WR,8,38.0,24,63.2%,248,10.3,3,6.5,3.0,31.0,AmenDa00,354.0,546.0,3305.0,21.0,2021
1162,DannyAmendola,DET,35,WR,14,69.0,46,66.7%,602,13.1,0,8.7,3.3,43.0,AmenDa00,374.0,582.0,4104.0,27.0,2020
1163,DannyAmendola,DET,34,WR,15,97.0,62,63.9%,678,10.9,1,7.0,4.1,45.2,AmenDa00,344.0,571.0,3900.0,28.0,2019
1164,DannyAmendola,MIA,33,WR,15,79.0,59,74.7%,575,9.7,1,7.3,3.9,38.3,AmenDa00,292.0,455.0,2900.0,26.0,2018
1165,DannyAmendola,NWE,32,WR,15,86.0,61,70.9%,659,10.8,2,7.7,4.1,43.9,AmenDa00,389.0,587.0,4418.0,32.0,2017
1166,DannyAmendola,NWE,31,WR,12,29.0,23,79.3%,243,10.6,4,8.4,1.9,20.3,AmenDa00,368.0,550.0,4308.0,32.0,2016
1167,DannyAmendola,NWE,30,WR,14,87.0,65,74.7%,648,10.0,3,7.4,4.6,46.3,AmenDa00,404.0,629.0,4587.0,36.0,2015
1168,DannyAmendola,NWE,29,WR,16,42.0,27,64.3%,200,7.4,1,4.8,1.7,12.5,AmenDa00,392.0,609.0,4121.0,34.0,2014
1169,DannyAmendola,NWE,28,WR,12,83.0,54,65.1%,633,11.7,2,7.6,4.5,52.8,AmenDa00,380.0,628.0,4087.0,25.0,2013
1170,GeronimoAllison,GNB,25,WR,16,55.0,34,61.8%,287,8.4,2,5.2,2.1,17.9,AlliGe01,356.0,573.0,3733.0,26.0,2019
1171,GeronimoAllison,GNB,24,WR,5,30.0,20,66.7%,303,15.2,2,10.1,4.0,60.6,AlliGe01,392.0,640.0,4238.0,25.0,2018
1172,GeronimoAllison,GNB,23,WR,15,39.0,23,59.0%,253,11.0,0,6.5,1.5,16.9,AlliGe01,352.0,562.0,3167.0,25.0,2017
1173,GeronimoAllison,GNB,22,WR,10,22.0,12,54.5%,202,16.8,2,9.2,1.2,20.2,AlliGe01,403.0,620.0,4199.0,40.0,2016
1174,KeenanAllen,LAC,30,WR,10,89.0,66,74.2%,752,11.4,4,8.4,6.6,75.2,AlleKe00,485.0,711.0,4584.0,26.0,2022
1175,KeenanAllen,LAC,29,WR,16,157.0,106,67.5%,1138,10.7,6,7.2,6.6,71.1,AlleKe00,443.0,674.0,4800.0,38.0,2021
1176,KeenanAllen,LAC,28,WR,14,147.0,100,68.0%,992,9.9,8,6.7,7.1,70.9,AlleKe00,413.0,627.0,4329.0,31.0,2020
1177,KeenanAllen,LAC,27,WR,16,149.0,104,69.8%,1199,11.5,6,8.0,6.5,74.9,AlleKe00,394.0,597.0,4426.0,24.0,2019
1178,KeenanAllen,LAC,26,WR,16,136.0,97,71.3%,1196,12.3,6,8.8,6.1,74.8,AlleKe00,348.0,512.0,4089.0,32.0,2018
1179,KeenanAllen,LAC,25,WR,16,159.0,102,64.2%,1393,13.7,6,8.8,6.4,87.1,AlleKe00,366.0,583.0,4431.0,28.0,2017
1180,KeenanAllen,LAC,24,WR,1,7.0,6,85.7%,63,10.5,0,9.0,6.0,63.0,AlleKe00,349.0,580.0,4198.0,33.0,2016
1181,KeenanAllen,LAC,23,WR,8,89.0,67,75.3%,725,10.8,4,8.1,8.4,90.6,AlleKe00,442.0,667.0,4591.0,30.0,2015
1182,KeenanAllen,LAC,22,WR,14,121.0,77,63.6%,783,10.2,4,6.5,5.5,55.9,AlleKe00,380.0,574.0,4098.0,31.0,2014
1183,KeenanAllen,LAC,21,WR,15,105.0,71,67.6%,1046,14.7,8,10.0,4.7,69.7,AlleKe00,378.0,544.0,4328.0,32.0,2013
1184,KamarAiken,PHI,29,WR,5,7.0,6,85.7%,53,8.8,0,7.6,1.2,10.6,AikeKa00,422.0,599.0,4275.0,29.0,2018
1185,KamarAiken,IND,28,WR,15,44.0,15,34.1%,133,8.9,0,3.0,1.0,8.9,AikeKa00,285.0,487.0,2892.0,13.0,2017
1186,KamarAiken,BAL,27,WR,16,50.0,29,58.0%,328,11.3,1,6.6,1.8,20.5,AikeKa00,439.0,679.0,4100.0,20.0,2016
1187,KamarAiken,BAL,26,WR,16,127.0,75,59.1%,944,12.6,5,7.4,4.7,59.0,AikeKa00,426.0,676.0,4271.0,21.0,2015
1188,KamarAiken,BAL,25,WR,16,32.0,24,75.0%,267,11.1,3,8.3,1.5,16.7,AikeKa00,344.0,554.0,3819.0,27.0,2014
1189,NelsonAgholor,NWE,29,WR,16,53.0,31,58.5%,362,11.7,2,6.8,1.9,22.6,AghoNe00,358.0,540.0,3536.0,19.0,2022
1190,NelsonAgholor,NWE,28,WR,15,64.0,37,57.8%,473,12.8,3,7.4,2.5,31.5,AghoNe00,364.0,535.0,3857.0,24.0,2021
1191,NelsonAgholor,LVR,27,WR,16,82.0,48,58.5%,896,18.7,8,10.9,3.0,56.0,AghoNe00,369.0,551.0,4217.0,28.0,2020
1192,NelsonAgholor,PHI,26,WR,11,69.0,39,56.5%,363,9.3,3,5.3,3.5,33.0,AghoNe00,391.0,613.0,3833.0,27.0,2019
1193,NelsonAgholor,PHI,25,WR,16,97.0,64,66.0%,736,11.5,4,7.6,4.0,46.0,AghoNe00,422.0,599.0,4275.0,29.0,2018
1194,NelsonAgholor,PHI,24,WR,16,95.0,62,65.3%,768,12.4,8,8.1,3.9,48.0,AghoNe00,341.0,564.0,3737.0,38.0,2017
1195,NelsonAgholor,PHI,23,WR,15,69.0,36,52.2%,365,10.1,2,5.3,2.4,24.3,AghoNe00,380.0,609.0,3585.0,16.0,2016
1196,NelsonAgholor,PHI,22,WR,13,44.0,23,52.3%,283,12.3,1,6.4,1.8,21.8,AghoNe00,405.0,623.0,4087.0,23.0,2015
1197,DavanteAdams,LVR,30,WR,17,180.0,100,55.6%,1516,15.2,14,8.4,5.9,89.2,AdamDa01,359.0,586.0,3934.0,28.0,2022
1198,DavanteAdams,GNB,29,WR,16,169.0,123,72.8%,1553,12.6,11,9.2,7.7,97.1,AdamDa01,402.0,593.0,4315.0,39.0,2021
1199,DavanteAdams,GNB,28,WR,14,149.0,115,77.2%,1374,11.9,18,9.2,8.2,98.1,AdamDa01,372.0,526.0,4106.0,48.0,2020
1200,DavanteAdams,GNB,27,WR,12,127.0,83,65.4%,997,12.0,5,7.9,6.9,83.1,AdamDa01,356.0,573.0,3733.0,26.0,2019
1201,DavanteAdams,GNB,26,WR,15,169.0,111,65.7%,1386,12.5,13,8.2,7.4,92.4,AdamDa01,392.0,640.0,4238.0,25.0,2018
1202,DavanteAdams,GNB,25,WR,14,117.0,74,63.2%,885,12.0,10,7.6,5.3,63.2,AdamDa01,352.0,562.0,3167.0,25.0,2017
1203,DavanteAdams,GNB,24,WR,16,121.0,75,62.0%,997,13.3,12,8.2,4.7,62.3,AdamDa01,403.0,620.0,4199.0,40.0,2016
1204,DavanteAdams,GNB,23,WR,13,94.0,50,53.2%,483,9.7,1,5.1,3.8,37.2,AdamDa01,348.0,573.0,3503.0,31.0,2015
1205,DavanteAdams,GNB,22,WR,16,66.0,38,57.6%,446,11.7,3,6.8,2.4,27.9,AdamDa01,349.0,536.0,4261.0,38.0,2014
